PERMNO,HdrCUSIP,Ticker,PERMCO,MthCalDt,MthPrc,MthCap
38703,94974610,WFC,21305,2019-08-30,46.570000,205192402.99
38703,94974610,WFC,21305,2019-09-30,50.440000,222244037.08
38703,94974610,WFC,21305,2019-10-31,51.630000,220413633.00
38703,94974610,WFC,21305,2019-11-29,54.460000,230330891.14
38703,94974610,WFC,21305,2019-12-31,53.800000,227539514.20
38703,94974610,WFC,21305,2020-01-31,46.940000,194068736.00
38703,94974610,WFC,21305,2020-02-28,40.850000,167480383.95
38703,94974610,WFC,21305,2020-03-31,28.700000,117365722.60
38703,94974610,WFC,21305,2020-04-30,29.050000,118797011.90
38703,94974610,WFC,21305,2020-05-29,26.470000,108526947.06
38703,94974610,WFC,21305,2020-06-30,25.600000,104959948.80
38703,94974610,WFC,21305,2020-07-31,24.260000,99941496.00
38703,94974610,WFC,21305,2020-08-31,24.150000,99499135.05
38703,94974610,WFC,21305,2020-09-30,23.510000,96862304.97
38703,94974610,WFC,21305,2020-10-30,21.450000,88642125.00
38703,94974610,WFC,21305,2020-11-30,27.350000,113078301.50
38703,94974610,WFC,21305,2020-12-31,30.180000,124778908.20
38703,94974610,WFC,21305,2021-01-29,29.880000,123538561.20
